prev_title,curr_title,type,n,ts
ETL,Feature_store,external,408,2025-06-20T04:51:00
Python_(programming_language),SQL,other,39,2025-06-20T23:01:00
Python_(programming_language),Dataframe,link,415,2025-06-23T17:55:00
Main_Page,Broadcast_join,external,200,2025-06-18T14:35:00
ETL,Category:Big_data,external,279,2025-06-28T20:42:00
ELT,Feature_store,link,360,2025-06-25T20:41:00
Python_(programming_language),Data_warehouse,external,15,2025-06-04T00:23:00
Search,Feature_store,link,105,2025-06-22T06:41:00
Apache_Spark,Dataframe,link,58,2025-06-19T16:55:00
Python_(programming_language),SQL,external,490,2025-06-04T23:50:00
ETL,Lakehouse,link,112,2025-06-08T07:59:00
Python_(programming_language),PySpark,link,52,2025-06-15T13:59:00
ETL,RDD,link,142,2025-06-08T22:01:00
ETL,Lakehouse,link,154,2025-06-24T15:25:00
Search,Feature_store,link,396,2025-06-17T08:08:00
Main_Page,MapReduce,other,89,2025-06-13T19:42:00
Search,PySpark,link,450,2025-06-14T15:49:00
Data_engineering,Lakehouse,link,289,2025-06-12T16:18:00
ETL,SQL,link,46,2025-06-27T13:19:00
ELT,Feature_store,other,427,2025-06-11T22:47:00
Search,Data_warehouse,link,360,2025-06-16T13:17:00
Python_(programming_language),RDD,link,343,2025-06-26T08:37:00
Category:Machine_learning,Partition_(databases),link,333,2025-06-23T05:31:00
Python_(programming_language),PySpark,link,109,2025-06-02T14:55:00
Python_(programming_language),Lakehouse,link,298,2025-06-27T21:26:00
ETL,RDD,link,278,2025-06-08T12:40:00
ETL,Partition_(databases),link,305,2025-06-22T18:55:00
Search,Data_warehouse,link,331,2025-06-20T13:03:00
Data_engineering,RDD,link,295,2025-06-22T15:43:00
Search,Partition_(databases),external,416,2025-06-20T12:09:00
Data_engineering,Broadcast_join,link,135,2025-06-05T23:37:00
ELT,Data_warehouse,other,270,2025-06-15T22:45:00
Category:Machine_learning,MapReduce,link,461,2025-06-15T07:54:00
Main_Page,Data_warehouse,link,25,2025-06-05T04:23:00
Category:Machine_learning,MapReduce,external,460,2025-06-17T17:30:00
Python_(programming_language),RDD,link,106,2025-06-25T00:53:00
Python_(programming_language),RDD,link,73,2025-06-04T23:53:00
Main_Page,Lakehouse,link,216,2025-06-09T12:18:00
Main_Page,RDD,link,322,2025-06-28T18:35:00
Data_engineering,Broadcast_join,link,288,2025-06-04T20:00:00
Apache_Spark,Apache_Spark,external,26,2025-06-04T18:42:00
ELT,RDD,other,374,2025-06-10T04:55:00
ETL,PySpark,link,89,2025-06-11T00:52:00
Python_(programming_language),RDD,external,260,2025-06-13T21:06:00
ETL,Apache_Spark,link,128,2025-06-10T11:16:00
Main_Page,Apache_Spark,link,49,2025-06-12T08:25:00
Category:Machine_learning,Feature_store,link,423,2025-06-23T18:59:00
Data_engineering,MapReduce,link,54,2025-06-27T22:34:00
ETL,Category:Big_data,other,236,2025-06-02T00:51:00
Python_(programming_language),RDD,link,218,2025-06-10T10:08:00
Python_(programming_language),Broadcast_join,link,302,2025-06-11T00:20:00
Apache_Spark,Lakehouse,other,55,2025-06-26T21:50:00
Data_engineering,Category:Big_data,link,107,2025-06-06T01:30:00
ELT,Data_warehouse,external,307,2025-06-01T08:18:00
Main_Page,SQL,link,21,2025-06-03T12:25:00
Apache_Spark,Category:Big_data,link,494,2025-06-19T20:00:00
ELT,Lakehouse,link,348,2025-06-06T04:05:00
Category:Machine_learning,Feature_store,other,441,2025-06-04T11:38:00
ETL,Category:Big_data,other,73,2025-06-14T19:22:00
Data_engineering,Category:Big_data,external,17,2025-06-05T04:00:00
Main_Page,Feature_store,external,115,2025-06-24T10:15:00
Apache_Spark,Apache_Spark,link,20,2025-06-13T21:42:00
Apache_Spark,Category:Big_data,link,320,2025-06-03T21:18:00
Data_engineering,Dataframe,link,7,2025-06-17T17:41:00
Category:Machine_learning,SQL,link,330,2025-06-27T04:55:00
Data_engineering,MapReduce,link,499,2025-06-22T14:10:00
ELT,Data_warehouse,link,278,2025-06-09T06:49:00
Category:Machine_learning,Dataframe,link,163,2025-06-18T21:24:00
Data_engineering,SQL,link,113,2025-06-10T20:41:00
Data_engineering,Feature_store,other,167,2025-06-19T01:37:00
Python_(programming_language),Broadcast_join,link,139,2025-06-26T19:52:00
ELT,Data_warehouse,link,436,2025-06-26T19:27:00
Search,Category:Big_data,external,222,2025-06-20T01:56:00
Category:Machine_learning,Category:Big_data,link,391,2025-06-25T07:03:00
Category:Machine_learning,Apache_Spark,link,28,2025-06-15T13:30:00
Main_Page,Broadcast_join,link,219,2025-06-24T18:27:00
ELT,PySpark,link,425,2025-06-23T02:15:00
Data_engineering,Feature_store,other,486,2025-06-01T03:31:00
ELT,Feature_store,link,301,2025-06-26T10:33:00
ELT,Data_warehouse,other,310,2025-06-20T09:58:00
Category:Machine_learning,Partition_(databases),external,382,2025-06-18T05:27:00
Python_(programming_language),MapReduce,link,429,2025-06-07T14:28:00
Search,Partition_(databases),link,31,2025-06-28T10:06:00
Apache_Spark,Dataframe,link,136,2025-06-11T03:09:00
Search,Category:Big_data,link,382,2025-06-04T15:18:00
Apache_Spark,RDD,external,90,2025-06-07T04:09:00
Data_engineering,Partition_(databases),link,244,2025-06-04T15:06:00
Python_(programming_language),RDD,link,27,2025-06-21T05:52:00
Python_(programming_language),Broadcast_join,link,118,2025-06-11T21:11:00
Data_engineering,Partition_(databases),link,15,2025-06-17T18:31:00
Main_Page,Apache_Spark,link,17,2025-06-14T20:37:00
ETL,Apache_Spark,external,425,2025-06-20T23:27:00
Data_engineering,MapReduce,link,476,2025-06-05T02:34:00
ELT,Lakehouse,other,16,2025-06-07T16:16:00
Apache_Spark,Dataframe,link,294,2025-06-14T18:33:00
ETL,Category:Big_data,other,419,2025-06-14T00:09:00
Data_engineering,Partition_(databases),link,235,2025-06-27T16:12:00
Search,Dataframe,link,420,2025-06-20T09:02:00
ETL,Broadcast_join,link,356,2025-06-21T13:41:00
Python_(programming_language),SQL,link,181,2025-06-25T19:51:00
ETL,RDD,link,256,2025-06-16T19:07:00
Apache_Spark,SQL,link,413,2025-06-20T13:49:00
Category:Machine_learning,RDD,external,354,2025-06-16T13:38:00
ETL,Data_warehouse,link,476,2025-06-27T11:57:00
Data_engineering,PySpark,link,68,2025-06-04T17:48:00
Python_(programming_language),Apache_Spark,link,11,2025-06-02T06:27:00
Data_engineering,RDD,link,261,2025-06-01T08:01:00
Search,Feature_store,external,394,2025-06-24T11:56:00
Python_(programming_language),MapReduce,link,31,2025-06-03T12:59:00
Apache_Spark,Feature_store,link,468,2025-06-21T00:24:00
Data_engineering,Partition_(databases),link,430,2025-06-19T08:21:00
Python_(programming_language),Partition_(databases),link,227,2025-06-18T13:06:00
ETL,Dataframe,link,145,2025-06-23T01:30:00
ELT,Dataframe,link,293,2025-06-06T08:59:00
ELT,Broadcast_join,link,396,2025-06-15T05:30:00
Category:Machine_learning,Broadcast_join,link,448,2025-06-27T20:26:00
Category:Machine_learning,Lakehouse,link,59,2025-06-21T17:34:00
Search,RDD,link,45,2025-06-28T13:21:00
Category:Machine_learning,Data_warehouse,link,230,2025-06-16T14:21:00
Python_(programming_language),RDD,link,75,2025-06-01T20:59:00
Python_(programming_language),SQL,link,35,2025-06-05T12:01:00
Main_Page,Broadcast_join,link,10,2025-06-13T04:34:00
Search,Lakehouse,external,206,2025-06-08T21:41:00
Data_engineering,Data_warehouse,link,325,2025-06-14T01:22:00
ETL,Partition_(databases),external,460,2025-06-07T13:03:00
Data_engineering,Category:Big_data,link,263,2025-06-27T13:57:00
Search,Dataframe,link,384,2025-06-09T04:15:00
Main_Page,Partition_(databases),link,264,2025-06-07T03:44:00
ETL,Broadcast_join,link,88,2025-06-26T18:43:00
Python_(programming_language),Lakehouse,other,78,2025-06-13T21:19:00
Main_Page,Category:Big_data,link,230,2025-06-05T13:15:00
Apache_Spark,Broadcast_join,link,327,2025-06-21T15:38:00
Apache_Spark,Feature_store,link,205,2025-06-08T03:49:00
Data_engineering,Apache_Spark,link,216,2025-06-07T04:21:00
ETL,RDD,link,252,2025-06-26T23:48:00
ETL,Lakehouse,link,11,2025-06-10T22:24:00
Category:Machine_learning,Dataframe,link,440,2025-06-26T18:18:00
ELT,Dataframe,link,491,2025-06-23T04:55:00
Category:Machine_learning,Apache_Spark,external,500,2025-06-03T01:45:00
ETL,SQL,link,201,2025-06-22T14:17:00
Search,Lakehouse,link,490,2025-06-05T15:07:00
Python_(programming_language),Apache_Spark,external,381,2025-06-14T07:37:00
Python_(programming_language),Partition_(databases),external,460,2025-06-14T00:31:00
Main_Page,RDD,link,328,2025-06-23T15:32:00
Search,Feature_store,external,339,2025-06-11T16:35:00
ETL,Category:Big_data,other,194,2025-06-16T21:12:00
ELT,Data_warehouse,external,335,2025-06-24T22:24:00
Main_Page,RDD,external,281,2025-06-09T09:39:00
Main_Page,RDD,link,17,2025-06-09T02:17:00
Python_(programming_language),Data_warehouse,external,175,2025-06-03T06:35:00
Main_Page,Dataframe,link,174,2025-06-12T02:35:00
ELT,Partition_(databases),link,326,2025-06-03T06:12:00
Category:Machine_learning,Apache_Spark,link,202,2025-06-17T17:50:00
Category:Machine_learning,MapReduce,other,415,2025-06-04T06:05:00
Apache_Spark,Apache_Spark,link,292,2025-06-19T19:13:00
Category:Machine_learning,Data_warehouse,link,276,2025-06-05T05:48:00
Main_Page,Dataframe,link,379,2025-06-22T00:24:00
ETL,PySpark,external,399,2025-06-01T19:13:00
Python_(programming_language),Feature_store,link,165,2025-06-27T02:03:00
Search,PySpark,link,189,2025-06-23T00:27:00
Apache_Spark,Data_warehouse,link,110,2025-06-15T21:49:00
Data_engineering,Apache_Spark,link,336,2025-06-06T05:05:00
Main_Page,RDD,link,385,2025-06-05T03:58:00
Apache_Spark,RDD,link,359,2025-06-15T21:50:00
Apache_Spark,Data_warehouse,link,481,2025-06-02T17:58:00
Data_engineering,PySpark,link,17,2025-06-21T14:06:00
Apache_Spark,Data_warehouse,link,389,2025-06-08T15:24:00
Data_engineering,RDD,link,381,2025-06-25T14:11:00
Search,Feature_store,other,175,2025-06-19T14:34:00
Apache_Spark,RDD,link,1,2025-06-12T19:45:00
Data_engineering,Broadcast_join,external,237,2025-06-24T19:05:00
Apache_Spark,Feature_store,link,433,2025-06-14T12:44:00
ETL,SQL,external,192,2025-06-18T09:26:00
Data_engineering,Data_warehouse,link,82,2025-06-11T15:31:00
Search,Lakehouse,link,495,2025-06-13T19:57:00
ETL,Broadcast_join,link,14,2025-06-21T20:48:00
ETL,Broadcast_join,other,399,2025-06-25T20:59:00
Main_Page,Data_warehouse,link,412,2025-06-02T06:53:00
ETL,Feature_store,link,190,2025-06-25T21:09:00
Search,SQL,link,93,2025-06-10T13:44:00
ETL,Data_warehouse,link,152,2025-06-10T03:13:00
Data_engineering,MapReduce,link,431,2025-06-03T23:57:00
Data_engineering,MapReduce,link,372,2025-06-09T20:34:00
Apache_Spark,MapReduce,external,325,2025-06-09T07:48:00
Main_Page,RDD,link,433,2025-06-13T15:27:00
Apache_Spark,RDD,link,295,2025-06-21T23:31:00
Apache_Spark,Feature_store,link,154,2025-06-16T23:50:00
Search,Feature_store,link,87,2025-06-05T02:12:00
Apache_Spark,Lakehouse,link,438,2025-06-05T12:49:00
Category:Machine_learning,Lakehouse,link,100,2025-06-18T02:53:00
Apache_Spark,RDD,link,70,2025-06-09T09:34:00
ETL,Lakehouse,link,140,2025-06-04T20:43:00
Category:Machine_learning,MapReduce,link,270,2025-06-27T19:31:00
ELT,Broadcast_join,link,154,2025-06-13T04:12:00
ELT,Category:Big_data,link,278,2025-06-09T03:46:00
Category:Machine_learning,PySpark,link,145,2025-06-22T05:10:00
Category:Machine_learning,Feature_store,external,189,2025-06-24T22:46:00
Data_engineering,MapReduce,link,471,2025-06-06T00:24:00
Data_engineering,RDD,external,76,2025-06-23T18:02:00
ELT,Apache_Spark,link,327,2025-06-12T23:29:00
Apache_Spark,SQL,link,252,2025-06-25T12:14:00
Apache_Spark,Apache_Spark,link,8,2025-06-04T08:48:00
Apache_Spark,MapReduce,link,436,2025-06-06T08:43:00
Apache_Spark,Broadcast_join,link,310,2025-06-25T01:17:00
Data_engineering,Data_warehouse,link,470,2025-06-20T12:45:00
Search,PySpark,link,490,2025-06-07T23:10:00
ETL,Apache_Spark,link,235,2025-06-03T05:51:00
Apache_Spark,Data_warehouse,external,237,2025-06-09T12:03:00
Apache_Spark,Partition_(databases),external,62,2025-06-20T11:22:00
ETL,RDD,link,51,2025-06-03T17:13:00
Search,Dataframe,external,163,2025-06-12T07:58:00
ETL,Broadcast_join,link,267,2025-06-13T13:55:00
Apache_Spark,Partition_(databases),external,364,2025-06-04T00:44:00
Data_engineering,MapReduce,link,46,2025-06-23T14:47:00
Category:Machine_learning,Lakehouse,link,393,2025-06-15T12:36:00
Category:Machine_learning,PySpark,link,243,2025-06-09T14:38:00
ETL,Apache_Spark,external,440,2025-06-19T20:38:00
Data_engineering,Apache_Spark,link,212,2025-06-16T07:37:00
ELT,PySpark,external,274,2025-06-03T15:01:00
Python_(programming_language),Feature_store,link,448,2025-06-26T17:35:00
Search,RDD,link,209,2025-06-02T02:27:00
ELT,Partition_(databases),external,367,2025-06-08T02:27:00
ETL,Apache_Spark,link,320,2025-06-22T00:35:00
ETL,Dataframe,other,96,2025-06-08T01:41:00
Search,MapReduce,other,460,2025-06-18T12:52:00
Apache_Spark,Lakehouse,link,281,2025-06-20T04:00:00
ETL,Broadcast_join,link,381,2025-06-16T10:23:00
Python_(programming_language),SQL,link,1,2025-06-05T15:07:00
ELT,Feature_store,external,317,2025-06-15T15:11:00
Category:Machine_learning,Feature_store,link,218,2025-06-03T14:08:00
Category:Machine_learning,Feature_store,link,16,2025-06-07T16:12:00
Main_Page,Broadcast_join,external,230,2025-06-10T17:38:00
Search,Category:Big_data,other,323,2025-06-02T05:08:00
Apache_Spark,Data_warehouse,link,379,2025-06-14T02:46:00
ELT,Apache_Spark,other,492,2025-06-26T22:46:00
Python_(programming_language),Broadcast_join,link,303,2025-06-27T22:28:00
Apache_Spark,Broadcast_join,link,122,2025-06-15T11:37:00
ETL,Category:Big_data,external,269,2025-06-24T12:53:00
Apache_Spark,Category:Big_data,link,271,2025-06-02T04:14:00
ELT,Apache_Spark,link,115,2025-06-11T18:45:00
Main_Page,Data_warehouse,link,398,2025-06-05T03:44:00
Data_engineering,Partition_(databases),external,315,2025-06-02T08:32:00
Category:Machine_learning,Apache_Spark,link,176,2025-06-19T23:18:00
Category:Machine_learning,Feature_store,external,84,2025-06-22T13:49:00
Search,Lakehouse,external,254,2025-06-24T09:44:00
Category:Machine_learning,RDD,link,56,2025-06-07T13:13:00
Data_engineering,Apache_Spark,link,345,2025-06-11T20:32:00
Category:Machine_learning,Data_warehouse,link,453,2025-06-18T04:25:00
Search,Lakehouse,link,494,2025-06-17T22:41:00
Search,RDD,link,474,2025-06-26T19:59:00
Category:Machine_learning,Apache_Spark,link,42,2025-06-28T06:53:00
Apache_Spark,Apache_Spark,link,103,2025-06-15T19:03:00
Category:Machine_learning,Category:Big_data,link,400,2025-06-22T21:55:00
Main_Page,Partition_(databases),link,244,2025-06-16T20:56:00
Python_(programming_language),Apache_Spark,link,390,2025-06-09T20:50:00
ELT,RDD,link,334,2025-06-28T22:16:00
Apache_Spark,SQL,link,93,2025-06-08T18:02:00
Search,Dataframe,link,324,2025-06-10T08:05:00
Search,Apache_Spark,link,82,2025-06-02T15:40:00
ETL,Broadcast_join,external,264,2025-06-06T01:14:00
Search,Data_warehouse,link,454,2025-06-05T04:52:00
Main_Page,Lakehouse,link,417,2025-06-19T23:07:00
Python_(programming_language),Lakehouse,link,102,2025-06-06T11:03:00
Main_Page,Apache_Spark,external,155,2025-06-03T10:18:00
ETL,Dataframe,link,118,2025-06-14T13:51:00
Data_engineering,Feature_store,external,360,2025-06-21T17:02:00
Category:Machine_learning,Data_warehouse,external,423,2025-06-09T15:01:00
ELT,SQL,link,28,2025-06-14T09:37:00
Search,PySpark,link,271,2025-06-09T05:46:00
Search,Partition_(databases),external,179,2025-06-03T04:42:00
ETL,Data_warehouse,other,287,2025-06-02T17:51:00
Apache_Spark,Feature_store,link,130,2025-06-11T03:34:00
Category:Machine_learning,Data_warehouse,link,281,2025-06-16T08:55:00
Apache_Spark,PySpark,link,233,2025-06-22T04:30:00
Main_Page,PySpark,link,71,2025-06-28T23:21:00
ETL,MapReduce,link,409,2025-06-23T13:43:00
Data_engineering,Lakehouse,external,300,2025-06-15T08:38:00
Data_engineering,MapReduce,link,311,2025-06-01T06:37:00
Data_engineering,Data_warehouse,external,109,2025-06-03T04:54:00
ELT,Dataframe,link,101,2025-06-14T04:53:00
ETL,Dataframe,external,121,2025-06-10T02:09:00
ELT,Partition_(databases),link,67,2025-06-13T08:51:00
Apache_Spark,Data_warehouse,link,79,2025-06-20T18:36:00
Search,Feature_store,link,264,2025-06-04T08:27:00
ETL,SQL,other,17,2025-06-14T14:27:00
Apache_Spark,SQL,link,56,2025-06-09T00:56:00
Search,Feature_store,other,182,2025-06-27T02:57:00
ELT,Apache_Spark,external,8,2025-06-18T01:52:00
ELT,RDD,link,6,2025-06-12T02:14:00
Main_Page,MapReduce,link,455,2025-06-16T23:37:00
Main_Page,Lakehouse,link,441,2025-06-05T17:02:00
Category:Machine_learning,Category:Big_data,link,7,2025-06-06T20:09:00
ETL,Category:Big_data,link,87,2025-06-22T03:29:00
Data_engineering,Partition_(databases),link,405,2025-06-08T11:23:00
Data_engineering,MapReduce,external,90,2025-06-13T09:45:00
ELT,Data_warehouse,other,348,2025-06-12T18:08:00
Search,PySpark,link,267,2025-06-09T15:28:00
Search,Lakehouse,link,9,2025-06-07T12:36:00
ETL,SQL,external,459,2025-06-18T18:16:00
ETL,MapReduce,link,169,2025-06-12T16:43:00
ELT,Partition_(databases),link,179,2025-06-14T08:26:00
ELT,Partition_(databases),link,286,2025-06-18T09:43:00
Main_Page,Partition_(databases),external,173,2025-06-23T09:59:00
Python_(programming_language),Lakehouse,link,214,2025-06-23T19:04:00
Python_(programming_language),Dataframe,link,174,2025-06-12T00:33:00
Search,Broadcast_join,link,42,2025-06-19T23:32:00
ETL,Broadcast_join,external,336,2025-06-08T04:17:00
ETL,Lakehouse,link,238,2025-06-24T20:55:00
Search,Feature_store,link,166,2025-06-22T07:43:00
Search,PySpark,link,264,2025-06-12T07:42:00
Data_engineering,MapReduce,link,32,2025-06-28T09:15:00
Main_Page,RDD,link,50,2025-06-19T14:16:00
Category:Machine_learning,SQL,link,85,2025-06-27T17:31:00
Category:Machine_learning,Data_warehouse,external,204,2025-06-06T13:08:00
Search,Data_warehouse,link,239,2025-06-09T03:06:00
ETL,Broadcast_join,link,152,2025-06-22T17:34:00
Main_Page,MapReduce,link,476,2025-06-07T22:27:00
Apache_Spark,SQL,external,450,2025-06-09T01:16:00
Apache_Spark,PySpark,external,236,2025-06-18T15:50:00
Search,Lakehouse,link,267,2025-06-08T18:18:00
Python_(programming_language),Broadcast_join,link,401,2025-06-23T11:13:00
Data_engineering,Broadcast_join,external,347,2025-06-26T04:22:00
ELT,PySpark,link,138,2025-06-27T03:29:00
Apache_Spark,Partition_(databases),other,365,2025-06-17T20:09:00
Data_engineering,Data_warehouse,other,106,2025-06-18T12:06:00
Python_(programming_language),Lakehouse,external,257,2025-06-06T22:09:00
Data_engineering,Category:Big_data,other,197,2025-06-16T20:10:00
Main_Page,SQL,other,17,2025-06-09T17:44:00
